customer_id,first_name,last_name,email,phone_number,address,city,country,postal_code,loyalty_points
942,Willette,Briztman,wbriztmanq5@qq.com,639-883-1647,768 Prentice Drive,Koźle,Poland,47-280,352
943,Ulysses,de Chastelain,udechastelainq6@hubpages.com,359-759-9503,267 8th Hill,Kamphaeng Phet,Thailand,44190,28
944,Hebert,Whanstall,hwhanstallq7@narod.ru,864-438-0113,7832 8th Hill,Řečany nad Labem,Czech Republic,533 13,625
945,Ezequiel,Gaughan,egaughanq8@arizona.edu,133-494-4360,4451 Karstens Road,Boniewo,Poland,87-851,316
946,Madalyn,Lys,mlysq9@blogspot.com,222-275-1719,69318 Gina Pass,Firovo,Russia,161453,758
947,Olenka,McAvey,omcaveyqa@theatlantic.com,854-242-5682,4 Glendale Place,Łopuszno,Poland,26-070,404
948,Van,Cathee,vcatheeqb@php.net,879-106-5330,749 Continental Hill,Belmopan,Belize,,810
949,Dorene,Cannings,dcanningsqc@theguardian.com,339-853-2423,5139 Blackbird Avenue,Limonade,Haiti,,919
950,Kirk,Skelhorn,kskelhornqd@drupal.org,839-310-2320,428 Cascade Avenue,Dongbei,China,,888
951,Wolfie,Ibbott,wibbottqe@vinaora.com,682-192-8984,525 Longview Avenue,Fort Worth,United States,76178,603
952,Johnna,Renfield,jrenfieldqf@amazon.co.uk,326-598-0358,6 Carioca Drive,Henghe,China,,458
953,Curtis,Czajkowski,cczajkowskiqg@phpbb.com,349-115-3124,66 Northwestern Avenue,La Ravoire,France,73494 CEDEX,151
954,Lilian,Gawthorp,lgawthorpqh@gravatar.com,299-648-1973,5648 Hudson Plaza,Villaba,Philippines,6537,498
955,Clea,Olivello,colivelloqi@geocities.jp,101-299-6335,300 Luster Place,Cisalakdesa,Indonesia,,49
956,Verge,Deguara,vdeguaraqj@ucsd.edu,850-356-9933,3237 Pawling Point,Dongping,China,,78
957,Chiquia,Ellett,cellettqk@mozilla.org,545-721-3755,23 Weeping Birch Parkway,Muaralembu,Indonesia,,625
958,Barthel,Williamson,bwilliamsonql@sun.com,557-955-9322,8 Ronald Regan Junction,Ropice,Czech Republic,739 61,749
959,Michail,Snoddin,msnoddinqm@apple.com,376-503-7912,20 Harper Junction,Kakegawa,Japan,436-0079,291
960,Kassia,Stancliffe,kstancliffeqn@nature.com,120-652-5356,11 Sunnyside Plaza,Xingzi,China,,304
961,Benedick,Tolland,btollandqo@about.me,252-632-8183,6937 Marquette Circle,Grenoble,France,38014 CEDEX 1,901
962,Winfield,Sly,wslyqp@wp.com,253-419-0039,6 Lindbergh Street,Cúcuta,Colombia,540019,594
963,Delora,Farnish,dfarnishqq@ucoz.com,843-467-1144,6008 Bunting Avenue,Notodden,Norway,3675,618
964,Jany,Tierny,jtiernyqr@csmonitor.com,808-895-1428,04881 Valley Edge Court,Gaohe,China,,537
965,Lida,Croxton,lcroxtonqs@washington.edu,325-362-7425,046 Mccormick Lane,Bang Sao Thong,Thailand,10560,849
966,Catlee,Whittek,cwhittekqt@csmonitor.com,991-916-0059,66 Fallview Trail,Shaoha,China,,993
967,Sigfried,Bellas,sbellasqu@google.com,904-508-1999,62817 Twin Pines Trail,Palencia,Spain,34005,882
968,Harland,Girkin,hgirkinqv@goo.ne.jp,906-503-4358,54375 Springview Court,Bandar Seri Begawan,Brunei,,95
969,Carlotta,Rossin,crossinqw@cpanel.net,595-520-3548,931 Ridgeview Trail,Huangjiakou,China,,63
970,Ebeneser,Enrique,eenriqueqx@purevolume.com,292-435-6883,2 Harper Street,Qingqu,China,,404
971,Sharline,Ridsdell,sridsdellqy@com.com,992-718-5149,4 Becker Lane,Shazhouba,China,,286
972,Dall,Fatharly,dfatharlyqz@squidoo.com,196-703-3707,028 Truax Place,Sinabang,Indonesia,,769
973,Leontyne,Gieves,lgievesr0@cornell.edu,707-424-3312,5451 Burrows Point,Camino Real,Mexico,45306,54
974,Carmelia,Calbert,ccalbertr1@pbs.org,962-178-8953,6067 Becker Pass,Pariti,Indonesia,,383
975,Jamal,Fairhead,jfairheadr2@cocolog-nifty.com,437-723-4599,3374 Towne Road,Patenongan,Indonesia,,372
976,Torry,Traut,ttrautr3@youtu.be,581-658-2249,309 Arkansas Junction,Khovaling,Tajikistan,,64
977,Kacy,McNirlan,kmcnirlanr4@discovery.com,663-151-7811,18024 Crescent Oaks Street,Viga,Philippines,4805,319
978,Janith,Gilhool,jgilhoolr5@miitbeian.gov.cn,740-862-7492,51 Hansons Trail,Tunggar,China,,691
979,Buckie,Orgel,borgelr6@huffingtonpost.com,780-349-1015,002 Carioca Crossing,Selorejo,Indonesia,,460
980,Nananne,Osmon,nosmonr7@xrea.com,637-200-9678,3648 Thackeray Parkway,Siasi,Philippines,7412,916
981,Sue,Whitrod,swhitrodr8@prnewswire.com,821-262-8510,3 Butterfield Road,Corinto,Colombia,191569,935
982,Margarita,Jeanet,mjeanetr9@meetup.com,816-738-5815,1 Shopko Place,Saint Joseph,United States,64504,569
983,Shurlocke,Vasechkin,svasechkinra@soup.io,416-189-3771,1 Banding Lane,Mercaderes,Colombia,195069,660
984,Chuck,Jouannin,cjouanninrb@guardian.co.uk,206-115-2103,03369 Petterle Alley,Đắk Glei,Vietnam,,723
985,Shamus,Lensch,slenschrc@bloglovin.com,297-204-5674,35328 Birchwood Crossing,Buštěhrad,Czech Republic,273 43,781
986,Desmund,Jeal,djealrd@biblegateway.com,516-153-2247,427 Linden Alley,Qimeng,China,,72
987,Joshua,Reaveley,jreaveleyre@storify.com,811-780-3767,8191 Jenna Parkway,Yerazgavors,Armenia,,783
988,Shepperd,O'Scully,soscullyrf@ucoz.ru,214-191-9610,0290 Manufacturers Park,Huangqi,China,,773
989,Lilla,MacPaik,lmacpaikrg@youtube.com,856-403-0522,94053 Old Shore Road,Pitangui,Brazil,35650-000,468
990,Goldarina,Basire,gbasirerh@paypal.com,451-939-5070,01 Bluestem Road,San Enrique,Philippines,6104,495
991,Madlen,Youster,myousterri@mapquest.com,837-986-4151,42 Lakewood Gardens Alley,Wushi,China,,781
992,Diann,Dietsche,ddietscherj@kickstarter.com,243-247-7679,2 Bay Park,Sumbersari Wetan,Indonesia,,871
993,Kassandra,Garritley,kgarritleyrk@springer.com,294-157-4940,8 Superior Road,Ngantru,Indonesia,,652
994,Tiphani,Munning,tmunningrl@artisteer.com,649-561-8065,2 Londonderry Lane,Dunkerque,France,59376 CEDEX 1,916
995,Harmony,Spedding,hspeddingrm@wp.com,970-376-8871,6 Menomonie Plaza,Tundagan,Indonesia,,258
996,Gallard,Chessor,gchessorrn@sourceforge.net,594-470-0451,8 New Castle Center,Erlangkou,China,,219
997,Tammy,MacEveley,tmaceveleyro@nature.com,109-783-7083,72 Ohio Pass,Noen Maprang,Thailand,65190,25
998,Bill,Charle,bcharlerp@dailymotion.com,395-940-3372,38 Heffernan Circle,Sayán,Peru,,883
999,Gaylord,Murrigan,gmurriganrq@taobao.com,962-844-0473,91 Victoria Terrace,Beitou,China,,352
1000,Petra,Wharlton,pwharltonrr@linkedin.com,333-172-5943,218 Kingsford Avenue,Gesik,Indonesia,,80
