order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
321,577,950,24,247.0,5801.04,2021-01-29,1694 Truax Point,PayPal,pending
322,199,711,13,785.49,6196.39,2021-03-10,770 Westport Way,Apple Pay,processing
323,913,175,94,96.19,9058.4,2021-10-20,170 Merrick Court,credit card,shipped
324,339,872,88,943.27,1651.72,2022-03-25,8 Starling Trail,PayPal,processing
325,796,228,66,557.81,6243.9,2021-10-31,66 Independence Terrace,credit card,shipped
326,822,931,12,770.18,5718.54,2022-08-16,8 Lakewood Plaza,credit card,shipped
327,928,5,19,914.63,2389.35,2022-03-07,46280 Brickson Park Road,PayPal,shipped
328,870,575,97,969.34,5767.99,2020-02-08,1 Rowland Center,credit card,pending
329,131,787,49,473.4,2152.61,2020-08-09,140 Bartillon Center,credit card,pending
330,6,938,93,662.96,5457.76,2021-09-13,6227 Drewry Trail,Apple Pay,shipped
331,704,190,69,601.88,4883.64,2022-05-26,1137 Veith Crossing,Apple Pay,pending
332,196,146,82,654.91,5046.23,2020-12-22,215 Donald Street,PayPal,delivered
333,701,862,98,496.53,1817.54,2020-09-17,9123 Longview Junction,credit card,shipped
334,183,527,87,550.81,5063.5,2022-05-28,4 Stang Lane,credit card,shipped
335,981,447,30,204.52,458.34,2022-08-23,921 Pond Junction,Apple Pay,shipped
336,617,488,5,943.48,7351.31,2021-07-09,5769 Forster Place,credit card,processing
337,472,995,59,79.2,7752.49,2022-08-19,998 Aberg Point,credit card,delivered
338,673,337,76,578.26,7197.31,2020-04-29,5141 Ruskin Center,credit card,pending
339,22,86,46,884.48,4805.77,2021-09-20,460 Sunnyside Circle,Apple Pay,processing
340,820,796,4,806.42,9762.75,2021-08-09,7893 Morningstar Trail,PayPal,pending
341,32,944,33,789.85,1099.27,2020-12-23,0589 Merchant Terrace,credit card,delivered
342,313,758,82,551.96,6370.41,2020-06-08,346 Arapahoe Street,credit card,shipped
343,2,851,31,502.53,6722.84,2021-11-07,3 Eastwood Place,PayPal,delivered
344,731,420,47,694.42,8458.42,2022-12-14,73994 Drewry Pass,Apple Pay,pending
345,315,500,38,906.29,1346.75,2022-01-27,1427 Sundown Avenue,credit card,shipped
346,632,549,23,109.1,8204.47,2022-04-01,62401 Mallory Plaza,Apple Pay,processing
347,143,634,22,57.79,4917.03,2020-10-10,90 Monterey Parkway,PayPal,pending
348,403,320,73,804.61,5769.11,2021-11-27,54 Ridge Oak Court,credit card,delivered
349,5,502,46,706.62,2380.39,2020-08-12,63 Golden Leaf Drive,credit card,pending
350,460,981,79,59.74,4235.45,2022-05-20,9234 Cottonwood Park,Apple Pay,pending
351,174,316,48,522.25,4807.67,2021-05-06,021 Daystar Alley,PayPal,delivered
352,556,592,64,28.31,193.83,2022-10-11,1 Eastwood Junction,credit card,processing
353,23,686,69,624.22,6116.31,2022-01-09,77625 Butternut Parkway,credit card,shipped
354,321,576,71,278.41,5920.53,2020-07-13,566 Clyde Gallagher Road,PayPal,pending
355,180,122,17,309.41,673.46,2022-04-26,794 Burrows Drive,credit card,shipped
356,599,908,43,712.36,4096.91,2022-07-04,34 Spaight Alley,credit card,delivered
357,142,230,93,320.68,2632.68,2021-10-12,1157 Macpherson Court,Apple Pay,shipped
358,237,572,55,435.23,9500.11,2021-09-15,2361 Nova Hill,credit card,processing
359,588,404,38,287.17,4489.43,2020-06-23,918 Mitchell Place,Apple Pay,processing
360,39,836,99,798.4,4320.58,2021-02-21,7621 Becker Trail,credit card,shipped
361,137,605,44,594.53,4683.41,2021-06-25,7 Myrtle Junction,PayPal,delivered
362,826,736,48,427.59,4332.28,2022-09-16,602 Russell Avenue,Apple Pay,shipped
363,655,239,100,720.4,6894.49,2021-11-18,9 Graedel Way,Apple Pay,shipped
364,508,648,12,417.26,376.08,2022-09-07,3 Carpenter Way,PayPal,processing
365,168,495,4,483.88,8480.38,2021-11-05,10890 Laurel Park,credit card,delivered
366,790,24,95,357.01,2390.21,2021-12-14,074 Clyde Gallagher Lane,credit card,pending
367,810,202,55,546.07,8911.17,2021-01-07,71 Homewood Place,Apple Pay,delivered
368,834,34,39,478.0,9226.51,2020-06-21,2 Veith Plaza,Apple Pay,shipped
369,555,361,61,815.3,1135.38,2022-03-31,4385 Schurz Plaza,credit card,delivered
370,986,23,77,734.61,2781.78,2020-09-06,5 Swallow Circle,Apple Pay,pending
371,864,18,18,547.47,9609.94,2022-09-07,8800 Hintze Lane,credit card,processing
372,745,885,95,519.96,4382.95,2022-08-01,55059 South Pass,PayPal,pending
373,607,7,33,229.81,3111.97,2020-06-18,66 Fair Oaks Way,PayPal,shipped
374,222,752,69,15.6,9971.24,2020-02-16,8 Kropf Place,Apple Pay,shipped
375,752,952,74,299.5,2576.65,2022-07-26,3369 Huxley Parkway,PayPal,pending
376,238,705,44,539.08,309.8,2021-01-18,54148 Brown Way,PayPal,shipped
377,969,524,58,838.54,1848.86,2021-09-04,9050 Jay Pass,PayPal,processing
378,487,741,17,291.14,6042.28,2022-04-22,26825 Holmberg Plaza,Apple Pay,pending
379,645,342,11,225.84,3467.94,2021-01-26,4841 Service Plaza,credit card,shipped
380,992,113,82,584.22,8688.48,2020-09-16,7 Jana Park,PayPal,shipped
381,748,608,30,818.14,8953.71,2021-08-17,909 Arkansas Street,credit card,processing
382,427,293,26,98.59,7015.25,2022-09-26,2 Dunning Terrace,credit card,shipped
383,767,858,57,139.96,5229.08,2021-11-28,5272 Northridge Crossing,PayPal,processing
384,147,990,69,750.25,9742.91,2020-12-30,318 Evergreen Way,Apple Pay,pending
385,630,785,27,586.69,63.11,2022-05-23,8 Hudson Plaza,Apple Pay,pending
386,540,604,89,801.72,3586.62,2021-11-23,3 Warner Parkway,PayPal,processing
387,699,403,29,681.47,7466.17,2020-06-07,7817 Forest Run Alley,PayPal,delivered
388,423,778,8,978.5,328.66,2022-06-06,69120 Glacier Hill Place,credit card,delivered
389,605,692,93,392.65,815.48,2020-04-08,58651 Lukken Trail,PayPal,pending
390,33,949,31,794.33,9746.54,2022-09-11,5319 Declaration Lane,Apple Pay,pending
391,116,135,19,817.46,2062.79,2021-10-29,4446 Katie Terrace,PayPal,pending
392,111,98,40,711.79,8309.58,2022-05-12,8 Meadow Valley Drive,Apple Pay,processing
393,326,664,77,62.69,6608.6,2021-06-15,7 Kinsman Way,PayPal,delivered
394,885,958,49,800.53,5305.38,2022-12-15,8720 Duke Court,credit card,pending
395,868,651,7,505.73,7037.61,2022-10-07,55526 Mifflin Alley,PayPal,pending
396,677,905,91,55.8,7318.95,2022-06-07,5511 Hanover Hill,Apple Pay,delivered
397,43,126,96,109.95,7190.55,2022-09-18,9 Ramsey Trail,Apple Pay,processing
398,49,270,87,416.86,6706.85,2022-03-03,8969 Mesta Park,PayPal,processing
399,264,982,22,324.23,6989.35,2022-07-09,692 Northland Hill,credit card,delivered
400,72,819,17,32.87,7742.7,2021-01-30,7619 Transport Alley,credit card,processing
401,87,754,31,635.57,119.99,2020-02-10,2 Loeprich Avenue,PayPal,delivered
402,683,154,60,204.9,9580.69,2021-03-18,45746 Debra Center,credit card,pending
403,352,970,96,515.67,1946.29,2021-06-13,32229 Sage Center,PayPal,processing
404,232,4,67,812.18,8559.48,2022-12-19,708 Melody Junction,Apple Pay,delivered
405,854,274,28,493.6,7575.1,2021-06-17,99 Delladonna Terrace,credit card,shipped
406,476,537,59,715.0,5398.46,2020-04-25,59 Haas Point,credit card,shipped
407,866,696,23,593.56,162.82,2022-11-12,3 Harbort Hill,PayPal,processing
408,67,740,17,547.39,9164.1,2022-02-04,128 Larry Crossing,credit card,pending
409,852,395,64,465.67,819.49,2020-01-14,34 Oak Valley Street,Apple Pay,pending
410,198,251,8,255.69,3776.19,2022-03-24,0918 Shopko Pass,credit card,pending
411,681,299,84,266.24,3887.14,2020-11-15,9 Mcbride Place,Apple Pay,processing
412,15,425,96,886.23,8381.92,2022-05-30,7 Lyons Lane,PayPal,shipped
413,750,539,61,87.94,6740.45,2021-09-23,7 Buena Vista Drive,Apple Pay,delivered
414,967,47,55,938.45,1542.05,2022-01-06,968 Del Sol Terrace,credit card,shipped
415,506,833,96,455.49,6930.43,2021-08-12,44057 Redwing Alley,PayPal,processing
416,159,951,93,402.57,7344.6,2021-04-21,8777 Melody Hill,credit card,delivered
417,574,517,82,998.48,3922.14,2021-04-04,744 Ramsey Way,PayPal,processing
418,285,186,86,526.58,9664.54,2021-02-15,9286 Fremont Crossing,credit card,shipped
419,503,51,46,72.91,1455.1,2021-07-14,50 American Ash Terrace,Apple Pay,pending
420,481,42,36,293.71,3344.52,2021-07-10,5199 Bunker Hill Place,credit card,delivered
421,759,852,78,113.87,1036.18,2021-05-18,93566 Fairview Circle,Apple Pay,processing
422,899,74,32,232.24,3865.57,2020-03-20,7567 Shoshone Pass,Apple Pay,delivered
423,924,918,63,436.54,2419.15,2020-06-19,82753 Petterle Street,Apple Pay,shipped
424,613,79,85,311.15,6836.21,2021-07-04,6 Cody Place,Apple Pay,shipped
425,158,811,67,787.26,64.25,2021-02-26,954 Sachs Pass,Apple Pay,processing
426,156,575,61,372.16,6336.67,2020-03-24,93649 Summit Avenue,credit card,delivered
427,273,367,52,148.81,2475.01,2021-09-28,6 Elmside Pass,Apple Pay,shipped
428,320,141,79,689.9,8696.4,2020-08-28,44 Farragut Point,credit card,processing
429,916,278,30,908.79,750.23,2022-10-09,49811 Mockingbird Street,Apple Pay,pending
430,941,219,61,952.2,4282.46,2022-09-10,11583 Marcy Court,credit card,shipped
431,86,83,26,478.22,776.19,2020-10-10,05355 Talisman Parkway,PayPal,pending
432,389,263,23,412.55,1340.23,2020-10-04,176 Debs Street,Apple Pay,delivered
433,707,915,81,779.06,2903.47,2021-12-30,5 Westridge Hill,PayPal,pending
434,913,96,15,237.19,8848.79,2022-12-29,05 Columbus Way,credit card,shipped
435,262,831,97,496.82,3422.65,2021-06-05,7644 Namekagon Street,credit card,pending
436,142,800,67,751.56,15.89,2022-04-08,73 Summerview Terrace,Apple Pay,shipped
437,411,115,38,169.62,176.1,2022-02-04,945 Comanche Lane,PayPal,processing
438,129,259,7,231.49,8137.69,2022-12-15,867 Scoville Parkway,Apple Pay,delivered
439,636,495,96,430.12,6997.7,2021-08-05,0 Bartillon Plaza,credit card,processing
440,912,935,29,751.43,2289.94,2020-09-05,83912 Transport Place,credit card,processing
441,161,774,63,932.2,959.26,2022-06-28,8 Randy Avenue,credit card,processing
442,236,98,39,129.52,5003.44,2020-04-06,6 Dorton Point,PayPal,pending
443,423,463,80,366.08,6925.25,2021-08-24,1803 Ryan Alley,credit card,delivered
444,904,309,15,941.75,2506.87,2020-01-09,5043 Lukken Crossing,Apple Pay,pending
445,291,893,8,948.04,4709.18,2022-08-04,52 Merry Way,PayPal,pending
446,316,452,12,87.67,8298.62,2022-10-12,9 Fulton Park,Apple Pay,delivered
447,473,198,20,353.23,4592.01,2022-11-23,6 Muir Lane,credit card,processing
448,648,865,88,142.3,9691.11,2022-11-17,990 Schiller Avenue,Apple Pay,pending
449,16,681,26,236.69,5795.46,2020-02-23,0283 Northfield Court,Apple Pay,processing
450,109,738,2,690.07,7115.09,2021-12-14,671 Gerald Trail,PayPal,processing
451,518,352,13,499.88,6143.95,2022-06-18,168 Bunting Trail,Apple Pay,shipped
452,540,401,37,61.5,3719.13,2020-06-29,22237 Sundown Lane,Apple Pay,shipped
453,869,758,48,778.53,5757.23,2020-09-27,32467 Dunning Drive,PayPal,shipped
454,501,772,12,763.6,6528.23,2022-04-03,9 Browning Circle,credit card,pending
455,942,125,55,898.54,1633.82,2022-01-21,0 Surrey Crossing,credit card,pending
456,968,140,89,566.91,8028.54,2022-07-03,63330 Brickson Park Point,credit card,delivered
457,616,44,48,781.35,9867.62,2021-02-10,3 Superior Alley,PayPal,pending
458,790,314,61,125.19,5808.31,2022-12-20,839 Miller Plaza,Apple Pay,shipped
459,27,730,23,109.1,192.43,2021-06-16,3624 Emmet Road,Apple Pay,shipped
460,51,888,100,869.05,5011.3,2021-05-11,6695 Pawling Way,Apple Pay,delivered
461,44,230,6,9.07,4576.92,2021-08-14,48868 Maywood Point,credit card,pending
462,491,11,91,287.2,4876.4,2021-03-22,2392 Comanche Plaza,credit card,pending
463,638,410,14,974.24,8545.99,2021-06-30,733 Gulseth Way,PayPal,processing
464,918,891,37,462.55,7948.43,2022-07-09,87220 Mosinee Lane,Apple Pay,delivered
465,508,683,37,488.61,5743.67,2020-03-09,7719 Hanover Court,credit card,delivered
466,772,323,86,552.15,1671.24,2022-01-19,6433 Sachtjen Point,credit card,processing
467,140,472,87,174.53,5947.92,2021-12-03,603 7th Pass,PayPal,delivered
468,432,210,54,174.93,2560.27,2021-06-30,35426 Monterey Place,PayPal,processing
469,321,226,78,834.65,7419.44,2022-10-01,222 Sunfield Plaza,PayPal,pending
470,619,382,60,396.12,579.25,2020-04-11,3259 Sycamore Place,credit card,pending
471,854,959,88,842.44,5866.74,2022-09-29,4557 Upham Pass,credit card,shipped
472,345,439,19,947.15,1724.77,2020-06-18,8 Acker Lane,credit card,processing
473,461,474,71,405.37,5722.4,2022-03-22,067 Sullivan Alley,credit card,delivered
474,62,901,76,826.11,2125.69,2022-05-10,2396 Oneill Terrace,credit card,delivered
475,41,605,23,167.81,5988.29,2020-04-14,835 Meadow Valley Pass,credit card,pending
476,728,715,25,80.29,5483.26,2021-01-10,031 Meadow Vale Crossing,PayPal,shipped
477,235,318,75,726.36,1634.34,2020-05-02,28 Russell Way,Apple Pay,shipped
478,504,322,85,205.14,7115.87,2021-07-15,362 Thierer Trail,PayPal,shipped
479,171,102,49,256.88,5092.53,2021-02-24,520 American Hill,credit card,pending
480,931,116,79,907.3,9471.76,2020-09-12,3 Anniversary Pass,Apple Pay,processing
481,804,880,58,131.39,2652.17,2021-09-10,2 Daystar Hill,credit card,pending
482,758,873,42,22.48,1772.05,2022-09-01,7 Chive Park,Apple Pay,pending
483,247,216,48,542.19,4171.72,2021-10-07,7 Forest Dale Court,PayPal,pending
484,802,105,13,866.45,537.69,2020-09-24,2244 Eagle Crest Junction,credit card,processing
485,269,445,52,128.0,9931.54,2020-04-29,61087 Moland Circle,Apple Pay,pending
486,229,737,69,933.89,180.69,2020-06-13,7360 Vernon Plaza,Apple Pay,pending
487,136,624,13,952.4,1525.29,2020-04-20,62 Menomonie Point,credit card,delivered
488,111,338,5,10.03,1867.01,2021-09-23,2879 Farwell Pass,Apple Pay,shipped
489,714,213,35,602.2,1248.57,2021-08-01,1015 Nevada Terrace,PayPal,processing
490,240,930,64,687.04,4532.8,2020-04-12,8 South Court,credit card,processing
491,909,675,80,594.27,1036.95,2022-06-03,58297 Thackeray Terrace,Apple Pay,delivered
492,398,294,46,837.76,1555.58,2022-11-18,4640 Jenna Trail,credit card,delivered
493,99,177,42,794.11,6463.87,2022-08-06,5010 Mesta Center,credit card,processing
494,557,359,94,665.43,3175.94,2021-07-28,7 Esch Hill,Apple Pay,delivered
495,708,183,74,68.49,8254.53,2022-07-28,82921 Caliangt Plaza,PayPal,shipped
496,769,431,16,560.01,8004.62,2020-02-19,71521 Maywood Road,credit card,processing
497,145,86,100,164.78,3442.89,2021-12-23,746 Sunnyside Junction,credit card,pending
498,308,593,72,970.95,4824.68,2021-06-18,91670 Coolidge Court,credit card,delivered
499,242,516,10,174.56,3758.84,2021-01-11,41 Fuller Road,credit card,processing
500,725,109,4,869.57,7892.46,2021-10-11,35032 Crowley Hill,PayPal,processing
501,852,450,84,783.97,5734.36,2022-10-20,888 Vidon Drive,Apple Pay,processing
502,536,391,38,320.06,7932.41,2020-01-07,1809 Elgar Center,Apple Pay,processing
503,43,759,10,111.18,1509.69,2021-06-04,8 Golf View Way,credit card,shipped
504,152,713,8,497.91,4053.29,2020-03-09,34 Fisk Lane,Apple Pay,pending
505,474,282,88,556.2,6826.34,2020-04-22,214 Jana Hill,PayPal,delivered
506,505,847,100,133.62,3816.23,2020-11-29,20 Victoria Terrace,PayPal,pending
507,332,752,68,392.65,4017.79,2020-05-09,68346 Hauk Junction,credit card,pending
508,309,150,23,678.63,7303.75,2020-06-10,81790 Tennessee Drive,PayPal,processing
509,272,790,89,435.84,1319.3,2020-08-15,9 Sherman Park,credit card,processing
510,153,307,74,569.71,1145.38,2020-10-24,0 East Crossing,PayPal,delivered
511,981,798,9,395.13,3001.9,2021-01-18,726 Golf Avenue,Apple Pay,delivered
512,634,997,78,87.64,8015.42,2020-10-22,5478 Dovetail Parkway,PayPal,delivered
513,910,166,21,904.49,9447.5,2020-04-19,9 Arizona Road,Apple Pay,shipped
514,800,926,33,310.65,7851.91,2022-05-12,051 Melvin Plaza,Apple Pay,shipped
515,155,158,4,3.35,1576.03,2021-09-10,02 Dorton Parkway,Apple Pay,processing
516,407,510,25,943.91,7619.54,2020-12-04,89526 Holmberg Drive,credit card,shipped
517,814,753,32,402.43,7217.75,2020-01-23,02983 Coolidge Lane,PayPal,shipped
518,872,23,7,827.97,5101.85,2021-02-19,8886 Eagan Trail,credit card,delivered
519,319,414,27,69.74,8675.33,2020-03-24,4927 Schurz Center,credit card,processing
520,132,580,6,787.31,6590.5,2020-11-07,0913 Walton Hill,Apple Pay,delivered
521,665,132,11,292.81,8517.12,2021-07-24,3790 Algoma Crossing,PayPal,delivered
522,149,989,23,758.15,4756.73,2021-05-03,4060 Hovde Crossing,Apple Pay,delivered
523,32,857,96,846.34,8256.01,2021-07-01,45358 Vahlen Place,PayPal,shipped
524,734,557,27,519.05,1121.16,2020-11-23,05919 Novick Avenue,Apple Pay,pending
525,150,553,98,120.12,3798.84,2020-09-16,4 Jay Drive,PayPal,shipped
526,905,491,88,207.57,9357.98,2020-03-30,54995 Jackson Circle,credit card,pending
527,558,803,43,721.58,88.84,2020-09-26,767 Stang Place,PayPal,shipped
528,426,618,44,752.36,826.11,2020-04-26,53368 Harper Point,Apple Pay,pending
529,686,199,75,81.72,9101.79,2020-08-25,6533 Hayes Pass,PayPal,shipped
530,517,628,29,140.81,1566.55,2022-04-04,7 Jay Plaza,credit card,pending
531,163,614,77,580.87,8804.12,2020-11-09,28 Monterey Junction,credit card,processing
532,859,123,99,318.11,3683.35,2022-01-25,599 American Ash Pass,credit card,delivered
533,647,191,82,51.9,2866.79,2021-05-22,22 Nova Road,PayPal,pending
534,446,381,74,689.05,8014.16,2022-09-25,6 Alpine Point,PayPal,pending
535,119,461,5,940.12,2234.29,2020-10-12,3 Comanche Hill,Apple Pay,pending
536,98,680,4,924.77,9174.8,2021-06-14,11 Dapin Junction,credit card,shipped
537,596,257,82,289.95,5036.79,2022-11-30,81 Pepper Wood Point,credit card,pending
538,169,678,83,858.44,384.1,2021-07-13,31 Service Place,Apple Pay,shipped
539,927,647,19,108.69,6590.36,2020-05-24,793 Division Place,PayPal,processing
540,949,542,79,302.71,9451.53,2021-06-05,97359 Graceland Pass,Apple Pay,pending
541,68,390,85,926.48,3114.49,2022-08-14,94 Ohio Lane,PayPal,shipped
542,568,882,56,75.57,1994.17,2021-08-18,279 Crest Line Street,credit card,processing
543,47,194,1,639.04,3901.74,2020-02-23,35294 Cordelia Circle,PayPal,processing
544,78,735,43,245.01,7806.24,2021-09-04,8560 Carberry Point,credit card,pending
545,794,73,34,164.69,2678.94,2020-06-12,5386 5th Road,credit card,shipped
546,139,633,43,611.77,5391.53,2022-12-29,44631 Anzinger Hill,Apple Pay,processing
547,940,973,30,544.06,439.51,2020-07-08,07173 Roxbury Alley,Apple Pay,pending
548,509,687,94,231.72,8585.52,2022-11-18,29 Messerschmidt Road,credit card,pending
549,544,708,81,980.22,1349.41,2022-12-13,0 Mosinee Point,Apple Pay,delivered
550,401,757,55,290.62,9134.92,2020-05-11,3935 Westridge Trail,Apple Pay,delivered
551,4,441,65,870.69,8353.2,2021-08-18,3726 Prairieview Avenue,PayPal,processing
552,134,316,42,318.47,3020.4,2020-06-30,4045 Delladonna Crossing,credit card,shipped
553,908,805,11,104.23,8716.07,2020-12-28,56 Spenser Trail,Apple Pay,shipped
554,682,203,65,930.11,1892.75,2021-11-29,623 Briar Crest Hill,Apple Pay,processing
555,527,494,88,442.25,1057.42,2022-07-08,556 Amoth Road,credit card,shipped
556,195,855,82,65.2,5188.28,2020-03-10,8378 Macpherson Junction,Apple Pay,processing
557,444,267,43,391.01,486.29,2020-12-30,18 Atwood Point,Apple Pay,delivered
558,498,285,39,873.03,396.62,2021-12-23,730 Stang Drive,PayPal,pending
559,550,913,60,759.04,7489.57,2022-02-04,64739 Buhler Lane,Apple Pay,shipped
560,2,185,72,823.62,9394.6,2020-04-28,9 Hovde Point,PayPal,processing
561,5,507,19,905.3,2676.01,2022-12-09,9253 Emmet Lane,credit card,delivered
562,595,784,21,12.92,6115.48,2021-06-08,7829 Anzinger Street,PayPal,shipped
563,366,955,57,696.0,3920.85,2020-04-22,57 Sunnyside Lane,PayPal,pending
564,223,599,16,43.33,2782.45,2020-11-02,1960 Hoffman Trail,PayPal,pending
565,914,760,18,909.57,4847.08,2021-01-28,50990 Cordelia Way,credit card,processing
566,810,162,85,960.67,9740.84,2022-09-19,655 Crest Line Pass,PayPal,pending
567,213,783,21,487.63,8816.63,2020-03-04,5 Calypso Plaza,Apple Pay,delivered
568,592,33,30,152.03,6044.62,2022-07-20,613 Declaration Hill,credit card,processing
569,205,817,69,590.87,7093.5,2021-05-17,52425 Chinook Pass,PayPal,pending
570,233,341,93,185.89,3626.06,2022-08-08,8 Bultman Circle,credit card,shipped
571,427,964,55,743.25,8846.33,2020-10-17,88471 Tomscot Trail,PayPal,delivered
572,675,534,58,884.42,2124.04,2021-05-07,5897 Springs Parkway,credit card,delivered
573,69,771,98,801.52,3035.13,2020-10-03,282 Village Terrace,PayPal,pending
574,57,787,16,374.74,9451.53,2020-01-25,0 Hudson Crossing,credit card,processing
575,659,429,56,638.18,8023.34,2020-12-04,5 Amoth Drive,credit card,delivered
576,59,524,48,957.31,4510.72,2021-12-06,31 Village Green Court,PayPal,shipped
577,124,427,87,947.83,9240.51,2022-06-08,6497 Graceland Center,PayPal,processing
578,861,501,95,418.35,7085.43,2021-10-01,95482 Hoepker Point,Apple Pay,processing
579,996,237,6,146.96,5127.54,2021-07-15,1596 Anzinger Center,PayPal,shipped
